id	lat	lon	title	description	icon	iconSize	iconOffset
114	47.6682	19.0754	Keresztelő Szent János-templom	<h4 style="margin-top:-20px">(plébánia templom)</h4><p><a href="http://miserend.hu/?templom=114" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
116	47.69	17.6358	Szentháromság templom	<h4 style="margin-top:-20px">(Német Ispita templom)</h4><p><a href="http://miserend.hu/?templom=116" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
117	47.689	17.6354	Szent Anna-templom	<h4 style="margin-top:-20px">(Magyar Ispita templom)</h4><p><a href="http://miserend.hu/?templom=117" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
118	47.6924	17.6291	Szentháromság-templom	<h4 style="margin-top:-20px">(Révfalui templom)</h4><p><a href="http://miserend.hu/?templom=118" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
119	47.7643	17.6874	Szent György-templom	<h4 style="margin-top:-20px">(Nagybajcs)</h4><p><a href="http://miserend.hu/?templom=119" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
120	47.7519	17.6504	Mindenszentek temploma	<h4 style="margin-top:-20px">(Vámosszabadi)</h4><p><a href="http://miserend.hu/?templom=120" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
121	47.7457	17.6793	Rózsafüzér Királynéja-templom	<h4 style="margin-top:-20px">(Kisbajcs)</h4><p><a href="http://miserend.hu/?templom=121" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
122	46.7909	17.1851	Szentlélek-templom	<h4 style="margin-top:-20px">(Kék templom)</h4><p><a href="http://miserend.hu/?templom=122" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
123	46.8019	17.1895	Jézus Szíve-templom	<h4 style="margin-top:-20px">(Fradi templom, Egregyi templom)</h4><p><a href="http://miserend.hu/?templom=123" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
124	46.7745	17.1704	Szent Kereszt felmagasztalása-templom	<h4 style="margin-top:-20px">(Alsópáhok)</h4><p><a href="http://miserend.hu/?templom=124" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
125	46.7699	17.2953	Havas Boldogasszony-kápolna	<h4 style="margin-top:-20px">(Diási templom)</h4><p><a href="http://miserend.hu/?templom=125" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
126	46.7741	17.2832	Szent Ilona-kápolna	<h4 style="margin-top:-20px">(Gyenesi kápolna)</h4><p><a href="http://miserend.hu/?templom=126" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
127	46.7646	17.2433	Magyarok Nagyasszonya templom	<h4 style="margin-top:-20px">(Főtéri templom)</h4><p><a href="http://miserend.hu/?templom=127" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
133	47.7369	17.8228	Szent Péter és Pál templom	<h4 style="margin-top:-20px">(Gönyű)</h4><p><a href="http://miserend.hu/?templom=133" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
131	47.6946	17.5402	Szent József templom	<h4 style="margin-top:-20px">(Abda)</h4><p><a href="http://miserend.hu/?templom=131" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
132	47.6811	17.5046	Szent Bertalan templom	<h4 style="margin-top:-20px">(Börcs)</h4><p><a href="http://miserend.hu/?templom=132" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
134	47.6916	17.6575	Jézus Szive-templom	<h4 style="margin-top:-20px">(Gyárvárosi templom)</h4><p><a href="http://miserend.hu/?templom=134" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
135	47.687	17.6312	Szeplőtelen Fogantatás és Szent István király-templom	<h4 style="margin-top:-20px">(Kármelita templom - Kármelhegyi Boldogasszony templom)</h4><p><a href="http://miserend.hu/?templom=135" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
136	47.6783	17.6321	Szent Kamillus templom	<h4 style="margin-top:-20px">(Nádorvárosi templom)</h4><p><a href="http://miserend.hu/?templom=136" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
137	47.6915	17.5976	Jézus Szíve templom	<h4 style="margin-top:-20px">(Pinnyédi templom)</h4><p><a href="http://miserend.hu/?templom=137" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
138	47.6651	17.6637	Szent Anna templom	<h4 style="margin-top:-20px">(Szabadhegyi templom)</h4><p><a href="http://miserend.hu/?templom=138" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
139	47.688	17.6347	Loyolai Szent Ignác-templom	<h4 style="margin-top:-20px">(Bencés templom)</h4><p><a href="http://miserend.hu/?templom=139" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
140	47.682	17.6018	Szent Erzsébet-templom	<h4 style="margin-top:-20px">(Győr)</h4><p><a href="http://miserend.hu/?templom=140" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
141	46.7701	17.2516	Kis Szent Teréz-bazilika	<h4 style="margin-top:-20px">(Kármelita templom)</h4><p><a href="http://miserend.hu/?templom=141" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
142	47.6322	19.1491	Szent Imre-templom	<h4 style="margin-top:-20px">(Alagi templom)</h4><p><a href="http://miserend.hu/?templom=142" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
143	47.6442	19.1309	Jézus Szíve templom	<h4 style="margin-top:-20px">(Dunakeszi-Gyártelepi templom)</h4><p><a href="http://miserend.hu/?templom=143" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
144	47.632	19.1307	Szent Mihály-templom	<h4 style="margin-top:-20px">(Dunakeszi)</h4><p><a href="http://miserend.hu/?templom=144" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
5177			Misézőhely	<h4 style="margin-top:-20px">(épülő görögkatölikus templom)</h4><p><a href="http://miserend.hu/?templom=5177" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
145	47.624	19.139	Nepomuki Szent János kápolna	<h4 style="margin-top:-20px">(Lovaregyleti kápolna)</h4><p><a href="http://miserend.hu/?templom=145" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
146	47.6824	19.1335	Szent István király-templom	<h4 style="margin-top:-20px">(Alsógödi templom)</h4><p><a href="http://miserend.hu/?templom=146" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
147	47.7037	19.1483	Jézus Szíve-templom	<h4 style="margin-top:-20px">(Felsőgödi templom)</h4><p><a href="http://miserend.hu/?templom=147" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4439	47.707	19.1474	Jézus Szíve kápolna	<h4 style="margin-top:-20px">(Göd-Újtelepi Bócsai kápolna)</h4><p><a href="http://miserend.hu/?templom=4439" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
148	47.74	19.2874	Magyarok Nagyasszonya templom	<h4 style="margin-top:-20px">(Kisnémedi lelkészség)</h4><p><a href="http://miserend.hu/?templom=148" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
149	47.8012	19.1778	Árpád-házi Szent Erzsébet templom	<h4 style="margin-top:-20px">(Kosd)</h4><p><a href="http://miserend.hu/?templom=149" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
150	47.7411	19.3153	Szent Márton-templom	<h4 style="margin-top:-20px">(Püspökszilágy)</h4><p><a href="http://miserend.hu/?templom=150" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
151	47.7926	19.2178	Kisboldogasszony templom	<h4 style="margin-top:-20px">(Rád)</h4><p><a href="http://miserend.hu/?templom=151" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
152	47.8016	19.2477	Urunk színeváltozása-templom	<h4 style="margin-top:-20px">(Penc)</h4><p><a href="http://miserend.hu/?templom=152" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
153	47.7156	19.1888	Mária Magdolna-templom	<h4 style="margin-top:-20px">(Sződ)</h4><p><a href="http://miserend.hu/?templom=153" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
154	47.7372	19.1868	Szent Jeromos, Szent Kristóf és Boldog Vác remete-kápolna	<h4 style="margin-top:-20px">(Csörög)</h4><p><a href="http://miserend.hu/?templom=154" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
155	47.7329	19.1487	Nagyboldogasszony-templom	<h4 style="margin-top:-20px">(Sződliget)</h4><p><a href="http://miserend.hu/?templom=155" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
156	47.7757	19.1311	Nagyboldogasszony-székesegyház	<h4 style="margin-top:-20px">(Nagytemplom Alsóvárosi)</h4><p><a href="http://miserend.hu/?templom=156" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
157	47.7761	19.1287	Szent Anna-templom	<h4 style="margin-top:-20px">(Piarista templom)</h4><p><a href="http://miserend.hu/?templom=157" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
158	47.7723	19.1311	Szent Kereszt-templom	<h4 style="margin-top:-20px">(Barátok temploma)</h4><p><a href="http://miserend.hu/?templom=158" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
159	47.7642	19.1394	Hétkápolna	<h4 style="margin-top:-20px">(Vác)</h4><p><a href="http://miserend.hu/?templom=159" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
160	47.7894	19.1395	Jézus Szíve-templom	<h4 style="margin-top:-20px">(Deákvári templom)</h4><p><a href="http://miserend.hu/?templom=160" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4993			Gombási kápolna	<h4 style="margin-top:-20px">(Vác)</h4><p><a href="http://miserend.hu/?templom=4993" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red2.png	24,24	-12,-24
161	47.7778	19.1279	Győzelemről nevezett Szűz Mária  templom	<h4 style="margin-top:-20px">(Fehérek temploma)</h4><p><a href="http://miserend.hu/?templom=161" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
162	47.7255	19.2567	Szent István király-templom	<h4 style="margin-top:-20px">(Váchartyán)</h4><p><a href="http://miserend.hu/?templom=162" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
163	47.7503	19.2083	Szent Anna-templom	<h4 style="margin-top:-20px">(Vácduka)</h4><p><a href="http://miserend.hu/?templom=163" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
164	47.7098	19.2343	Szentháromság-templom	<h4 style="margin-top:-20px">(Vácrátót)</h4><p><a href="http://miserend.hu/?templom=164" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
165	47.6541	19.4717	Szentháromság-templom	<h4 style="margin-top:-20px">(Aszód)</h4><p><a href="http://miserend.hu/?templom=165" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
166	47.6532	19.4379	Jézus Szíve-templom	<h4 style="margin-top:-20px">(Domony)</h4><p><a href="http://miserend.hu/?templom=166" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
167	47.635	19.491	Szent András templom	<h4 style="margin-top:-20px">(Bag)</h4><p><a href="http://miserend.hu/?templom=167" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
168	47.5987	19.6965	Szeplőtelen fogantatás-templom	<h4 style="margin-top:-20px">(Boldog)</h4><p><a href="http://miserend.hu/?templom=168" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4968	47.5717	19.0869	Jézus Szíve templom	<h4 style="margin-top:-20px">(Újpesti Jézus Szíve templomigazgatóság, Baross utcai templom)</h4><p><a href="http://miserend.hu/?templom=4968" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
169	47.6221	19.5554	Szent Miklós templom	<h4 style="margin-top:-20px">(Galgahévíz)</h4><p><a href="http://miserend.hu/?templom=169" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
170	47.6958	19.3864	Szent Kereszt felmagasztalása templom	<h4 style="margin-top:-20px">(Galgamácsa)</h4><p><a href="http://miserend.hu/?templom=170" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
171	47.6781	19.3632	Kisboldogasszony  templom	<h4 style="margin-top:-20px">(Vácegres)</h4><p><a href="http://miserend.hu/?templom=171" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
172	47.7047	19.3495	Szent András templom	<h4 style="margin-top:-20px">(Váckisújfalu)</h4><p><a href="http://miserend.hu/?templom=172" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
173	47.6667	19.6839	Szent Adalbert templom	<h4 style="margin-top:-20px">(Belvárosi templom)</h4><p><a href="http://miserend.hu/?templom=173" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
175	47.6657	19.6638	Szent István király-templom	<h4 style="margin-top:-20px">(Hatvan-Újvárosi templom)</h4><p><a href="http://miserend.hu/?templom=175" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
5155	47.8277	20.055	Kisboldogasszony-kápolna	<h4 style="margin-top:-20px">(Markaz)</h4><p><a href="http://miserend.hu/?templom=5155" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
176	47.709	19.6381	Mindenszentek templom	<h4 style="margin-top:-20px">(Heréd)</h4><p><a href="http://miserend.hu/?templom=176" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
177	47.6341	19.5224	Szent Márton-templom	<h4 style="margin-top:-20px">(Hévízgyörk)</h4><p><a href="http://miserend.hu/?templom=177" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
5172			Mindenszentek-templom	<h4 style="margin-top:-20px">(Nyíregyháza-Sóstóhegyi görögkatolikus templom)</h4><p><a href="http://miserend.hu/?templom=5172" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
178	47.6319	19.5189	Szent József-templom	<h4 style="margin-top:-20px">(Hévízgyörk)</h4><p><a href="http://miserend.hu/?templom=178" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
188	46.8848	17.2268	Szent Kozma és Damján templom	<h4 style="margin-top:-20px">(Zalaszántó)</h4><p><a href="http://miserend.hu/?templom=188" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
181	47.8263	17.4947	Szent Rókus templom	<h4 style="margin-top:-20px">(Rárói templom)</h4><p><a href="http://miserend.hu/?templom=181" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
182	47.8263	17.4944	Szent András templom	<h4 style="margin-top:-20px">(Ásványi templom)</h4><p><a href="http://miserend.hu/?templom=182" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
183	47.8512	17.427	Szent József templom	<h4 style="margin-top:-20px">(Darnózseli)</h4><p><a href="http://miserend.hu/?templom=183" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
184	47.9657	17.2875	Szent Kereszt felmagasztalása templom	<h4 style="margin-top:-20px">(Dunakiliti)</h4><p><a href="http://miserend.hu/?templom=184" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
185	47.7696	17.5456	Havas Boldogasszony templom	<h4 style="margin-top:-20px">(Dunaszeg)</h4><p><a href="http://miserend.hu/?templom=185" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
